file,clip_id,episode_id,ok,bytes,n_raw,n_decoded,n_bad_frames,n_const_frames_sampled,T_out,nlab,hours,image_size,n_stack,quality,mean_v,max_v,min_v,stop_frac,dist_m,net_head,cum_head,junction,stopped,city,hw,lk,tl,tr,ac,bs,lk2,tl2,tr2,ac2,bs2,has_stop,has_brake,has_turn,n_nan_poses,n_nan_actions
e0517986-36e4-4a6d-a6e8-6247307a59c9.v2ep.pt,e0517986-36e4-4a6d-a6e8-6247307a59c9,1697658161,True,1703887,201,201,0,0,199,179,0.005527777777777777,256,3,90,14.564974784851074,17.555845260620117,11.59439754486084,0.0,289.84299316406253,73.48808165767487,75.0618528650942,0,0.0,0.04522613063454628,0.9547738432884216,54,0,88,22,15,87,0,0,55,37,0,1,1,0,0
e05ef34e-ce78-4e72-970e-ac33af6f3e44.v2ep.pt,e05ef34e-ce78-4e72-970e-ac33af6f3e44,1697658213,True,2520591,201,201,0,0,199,179,0.005527777777777777,256,3,90,11.184150695800781,12.645596504211426,7.978515625,0.0,222.56459960937502,74.59426494470429,74.74077933259024,1,0.0,0.6582914590835571,0.34170854091644287,117,0,29,17,16,117,0,23,17,22,0,1,1,0,0
e066cfb2-c440-40b1-a39f-1f9085fd8e87.v2ep.pt,e066cfb2-c440-40b1-a39f-1f9085fd8e87,1697658422,True,2847055,201,201,0,0,199,179,0.005527777777777777,256,3,90,7.395810127258301,12.320932388305664,1.0205470323562622,0.0,147.17662353515627,92.69158198089426,101.64731236023664,1,0.0,0.9045225977897644,0.0954773873090744,61,0,53,36,29,57,0,60,33,29,0,1,1,0,0
e06a79a1-536c-4beb-a340-637ef9fd3636.v2ep.pt,e06a79a1-536c-4beb-a340-637ef9fd3636,1697658465,True,2144911,201,201,0,0,199,179,0.005527777777777777,256,3,90,7.322325706481934,8.161784172058105,6.2526535987854,0.0,145.71428222656252,54.025717164911995,58.76075946740168,1,0.0,1.0,0.0,117,57,0,0,5,136,38,0,0,5,0,1,1,0,0
e06dd0c0-67e4-471c-8c1b-9a1474a2c749.v2ep.pt,e06dd0c0-67e4-471c-8c1b-9a1474a2c749,1697658468,True,2497999,201,201,0,0,199,179,0.005527777777777777,256,3,90,14.465900421142578,15.472904205322266,12.553374290466309,0.0,287.8714111328125,0.0626191743106769,6.7276816909492,0,0.0,0.0,1.0,141,0,0,18,20,141,0,0,18,20,0,1,0,0,0
e07004c7-48f7-4b27-ab61-49d22535ddf3.v2ep.pt,e07004c7-48f7-4b27-ab61-49d22535ddf3,1697658672,True,2728783,201,201,0,0,199,179,0.005527777777777777,256,3,90,5.683462619781494,7.460203647613525,3.250180244445801,0.0,113.10090332031251,1.7571344658774803,71.64966794067423,1,0.0,1.0,0.0,55,36,43,17,28,60,19,49,19,32,0,1,1,0,0
e084b9e6-b9be-4c84-ba24-2e240c2ff830.v2ep.pt,e084b9e6-b9be-4c84-ba24-2e240c2ff830,1697658932,True,2529679,201,201,0,0,199,179,0.005527777777777777,256,3,90,9.126677513122559,11.014389991760254,5.725694179534912,0.0,181.62087402343752,75.46043538429946,82.63854073025432,1,0.0,1.0,0.0,82,48,0,23,26,82,42,0,27,28,0,1,1,0,0
e0887815-4969-4157-ba62-61b122f8561a.v2ep.pt,e0887815-4969-4157-ba62-61b122f8561a,1697658936,True,2786767,201,201,0,0,199,179,0.005527777777777777,256,3,90,8.408512115478516,10.577705383300781,7.074335098266602,0.0,167.32939453125002,16.924471102861236,145.72382081027123,1,0.0,1.0,0.0,46,57,55,11,10,81,40,27,21,10,0,1,1,0,0
e08af606-67e4-41b1-ba14-f5ae46340303.v2ep.pt,e08af606-67e4-41b1-ba14-f5ae46340303,1697658977,True,1923919,201,201,0,0,199,179,0.005527777777777777,256,3,90,14.749292373657227,18.33230972290039,12.724295616149902,0.0,293.5109130859375,18.198779496310515,35.93943088423159,0,0.0,0.0,1.0,128,0,9,14,28,137,0,0,14,28,0,1,1,0,0
e08bdf35-c2a3-4904-8480-c5878ced9f94.v2ep.pt,e08bdf35-c2a3-4904-8480-c5878ced9f94,1697658978,True,2962319,200,200,0,0,198,178,0.0055000000000000005,256,3,90,5.942814350128174,8.258332252502441,2.0573904514312744,0.0,117.667724609375,86.77999861273487,94.23528669558718,1,0.0,1.0,0.0,77,54,0,1,46,77,55,0,3,43,0,1,1,0,0
e09af5c0-4041-451a-9526-97ca0106b856.v2ep.pt,e09af5c0-4041-451a-9526-97ca0106b856,1697659233,True,3223695,201,201,0,0,199,179,0.005527777777777777,256,3,90,8.93231201171875,11.2158203125,4.164973735809326,0.0,177.75301513671877,92.90391890181162,161.50222715153933,1,0.0,1.0,0.0,37,68,39,0,35,78,55,0,3,43,0,1,1,0,0
e09db94c-5282-4d7c-9d9b-45a104d43e9a.v2ep.pt,e09db94c-5282-4d7c-9d9b-45a104d43e9a,1697659236,True,2836879,200,200,0,0,198,178,0.0055000000000000005,256,3,90,8.573885917663574,10.588277816772461,5.139893531799316,0.0,169.762939453125,68.88132396817637,135.66351223835437,1,0.0,1.0,0.0,52,60,36,26,4,88,36,0,30,24,0,1,1,0,0
e09f1fad-b428-407c-a905-a1fdeca061b4.v2ep.pt,e09f1fad-b428-407c-a905-a1fdeca061b4,1697659238,True,2741519,201,201,0,0,199,179,0.005527777777777777,256,3,90,7.344377040863037,15.281500816345215,0.0,0.3467336595058441,146.1531005859375,0.27700515197903713,1.4485738399329844,0,0.356783926486969,0.24623115360736847,0.39698493480682373,106,0,0,0,73,106,0,0,0,73,1,1,0,0,0
e0aaaed9-9edd-4e97-bea1-ea7478ad6f8f.v2ep.pt,e0aaaed9-9edd-4e97-bea1-ea7478ad6f8f,1697669473,True,2768271,201,201,0,0,199,179,0.005527777777777777,256,3,90,6.365195274353027,12.622196197509766,1.2279986143112183,0.0,126.66738281250001,0.5572068324896402,69.71747572636933,1,0.0,0.9346733689308167,0.06532663106918335,33,25,27,54,40,12,22,41,64,40,0,1,1,0,0
e0b1ebeb-6873-4803-9004-7cfa889c528b.v2ep.pt,e0b1ebeb-6873-4803-9004-7cfa889c528b,1697669681,True,2027855,201,201,0,0,199,179,0.005527777777777777,256,3,90,12.242199897766113,13.442748069763184,11.228622436523438,0.0,243.61977539062502,1.8116803565892021,4.109478936786552,0,0.0,0.39698493480682373,0.6030150651931763,173,0,0,0,6,173,0,0,0,6,0,1,0,0,0
e0b2b45a-45fd-4d7e-89bd-5ba23d7639ee.v2ep.pt,e0b2b45a-45fd-4d7e-89bd-5ba23d7639ee,1697669682,True,2171855,201,201,0,0,199,179,0.005527777777777777,256,3,90,17.52686309814453,21.6258602142334,13.407373428344727,0.0,348.7845703125,33.445783459773295,33.45235410175485,0,0.0,0.0,1.0,64,0,0,78,37,64,0,0,78,37,0,1,0,0,0
e0b4b843-d843-4884-98d3-695e0b23a6d1.v2ep.pt,e0b4b843-d843-4884-98d3-695e0b23a6d1,1697669684,True,2509839,201,201,0,0,199,179,0.005527777777777777,256,3,90,14.84029483795166,23.555648803710938,6.369975566864014,0.0,295.32187500000003,73.26103250928531,90.3886607588194,1,0.0,0.45728641748428345,0.5427135825157166,42,43,0,28,66,42,36,0,31,70,0,1,1,0,0
e0b59092-ea5d-4295-950e-b49d98d211c3.v2ep.pt,e0b59092-ea5d-4295-950e-b49d98d211c3,1697669685,True,2539279,201,201,0,0,199,179,0.005527777777777777,256,3,90,3.9087655544281006,6.7759504318237305,0.0,0.17085427045822144,77.78443603515626,29.040325105493412,31.982647656529846,1,0.2261306494474411,0.7738693356513977,0.0,95,0,17,6,61,70,0,64,0,45,1,1,1,0,0
e0c9fdb2-0843-4dcf-b069-6b2a2ebb1193.v2ep.pt,e0c9fdb2-0843-4dcf-b069-6b2a2ebb1193,1697669945,True,2144335,201,201,0,0,199,179,0.005527777777777777,256,3,90,23.20256996154785,24.0531005859375,19.143178939819336,0.0,461.73115234375,23.832647372817192,24.421355037758932,0,0.0,0.0,1.0,142,0,0,0,37,142,0,0,0,37,0,1,0,0,0
e0cea14a-ccb1-4f4a-9436-328333f74ed4.v2ep.pt,e0cea14a-ccb1-4f4a-9436-328333f74ed4,1697669989,True,2894351,201,201,0,0,199,179,0.005527777777777777,256,3,90,3.5223050117492676,7.134729862213135,1.2602990865707397,0.0,70.0938720703125,34.0969327141073,117.00620848268257,1,0.0,1.0,0.0,57,42,49,29,2,27,80,49,23,0,0,1,1,0,0
e0d0a36c-a544-4b28-a863-e2bad0e44e53.v2ep.pt,e0d0a36c-a544-4b28-a863-e2bad0e44e53,1697670192,True,2039567,201,201,0,0,199,179,0.005527777777777777,256,3,90,19.606639862060547,20.371238708496094,18.800172805786133,0.0,390.172119140625,3.2500498939021876,50.5005472512417,0,0.0,0.0,1.0,151,0,28,0,0,179,0,0,0,0,0,0,1,0,0
e0d39058-4251-40c1-8fb9-02805dbe12f2.v2ep.pt,e0d39058-4251-40c1-8fb9-02805dbe12f2,1697670195,True,2416655,201,201,0,0,199,179,0.005527777777777777,256,3,90,7.290550708770752,11.80960750579834,0.594837486743927,0.0,145.08195800781252,63.878360665303774,67.48031556562336,1,0.11557789146900177,0.8844221234321594,0.0,77,0,54,34,14,77,0,56,32,14,0,1,1,0,0
e0d43125-b95b-4b63-9e16-38f987396c5d.v2ep.pt,e0d43125-b95b-4b63-9e16-38f987396c5d,1697670196,True,2455055,201,201,0,0,199,179,0.005527777777777777,256,3,90,19.672725677490234,21.34013557434082,16.53866958618164,0.0,391.48723144531255,0.34955542134291256,5.524748774326554,0,0.0,0.0,1.0,133,0,0,30,16,133,0,0,30,16,0,1,0,0,0
e0d7a4ce-7deb-4589-8b66-5afdae564527.v2ep.pt,e0d7a4ce-7deb-4589-8b66-5afdae564527,1697670199,True,1987407,201,201,0,0,199,179,0.005527777777777777,256,3,90,22.41562271118164,24.331892013549805,20.94441795349121,0.0,446.07089843750003,33.091351283363,50.98736215414519,0,0.0,0.0,1.0,131,0,48,0,0,179,0,0,0,0,0,0,1,0,0
e0d9076a-3927-4360-bf8b-bbe085ef7a04.v2ep.pt,e0d9076a-3927-4360-bf8b-bbe085ef7a04,1697670201,True,2842063,201,201,0,0,199,179,0.005527777777777777,256,3,90,18.34770965576172,21.40841293334961,16.17386245727539,0.0,365.11943359375005,94.44922188077032,103.35947686061876,0,0.0,0.0,1.0,34,0,116,6,23,123,0,0,26,30,0,1,1,0,0
e0db7c51-aa73-4518-9e08-1eafb0c8e1af.v2ep.pt,e0db7c51-aa73-4518-9e08-1eafb0c8e1af,1697670242,True,2727567,201,201,0,0,199,179,0.005527777777777777,256,3,90,3.5813941955566406,7.15643310546875,1.046228051185608,0.0,71.26974487304688,58.26477845063203,102.52745053668448,1,0.0,1.0,0.0,92,7,35,0,45,89,5,32,0,53,0,1,1,0,0
e0e156fc-5fd6-45fc-a40e-d18425e2c0de.v2ep.pt,e0e156fc-5fd6-45fc-a40e-d18425e2c0de,1697670449,True,2248719,201,201,0,0,199,179,0.005527777777777777,256,3,90,9.762491226196289,16.968097686767578,3.2131993770599365,0.0,194.27358398437502,0.14036038744376203,267.1598987433273,1,0.0,0.6834170818328857,0.31658291816711426,12,106,35,26,0,29,53,34,60,3,0,0,1,0,0
e0eed86b-366a-40ee-8645-0bced67f485b.v2ep.pt,e0eed86b-366a-40ee-8645-0bced67f485b,1697670501,True,1864271,201,201,0,0,199,179,0.005527777777777777,256,3,90,24.196035385131836,25.928834915161133,17.20168113708496,0.0,481.501123046875,24.332617220062126,24.332589899305447,0,0.0,0.0,1.0,126,0,0,9,44,126,0,0,9,44,0,1,0,0,0
e0f90150-b03f-4be9-9d9d-c0d7c3a500eb.v2ep.pt,e0f90150-b03f-4be9-9d9d-c0d7c3a500eb,1697670713,True,2491919,201,201,0,0,199,179,0.005527777777777777,256,3,90,18.072118759155273,22.927295684814453,10.824420928955078,0.0,359.63518066406255,122.69378896682223,122.69376164606555,1,0.0,0.11557789146900177,0.8844221234321594,48,0,54,77,0,48,0,44,87,0,0,0,1,0,0
e100ea04-ba74-4466-a978-3c7db1e94913.v2ep.pt,e100ea04-ba74-4466-a978-3c7db1e94913,1697722416,True,1873295,201,201,0,0,199,179,0.005527777777777777,256,3,90,12.660892486572266,17.068265914916992,8.594910621643066,0.0,251.9517578125,25.757408341305126,29.03843997328249,1,0.0,0.4271356761455536,0.572864294052124,48,28,0,68,35,62,0,0,80,37,0,1,1,0,0
e11da895-0754-4b65-92e4-f7831c289e87.v2ep.pt,e11da895-0754-4b65-92e4-f7831c289e87,1697722724,True,2691407,201,201,0,0,199,179,0.005527777777777777,256,3,90,9.771492004394531,14.514552116394043,3.335594415664673,0.0,194.45268554687502,32.06512902094692,45.763100722164175,0,0.0,0.5427135825157166,0.45728641748428345,71,0,3,80,25,71,0,3,80,25,0,1,1,0,0
e120dbf4-1efe-41bf-a058-6674cc2d585e.v2ep.pt,e120dbf4-1efe-41bf-a058-6674cc2d585e,1697722928,True,2892239,201,201,0,0,199,179,0.005527777777777777,256,3,90,1.565110683441162,4.018028736114502,0.0,0.34170854091644287,31.145703125,81.3059571628065,83.48906320646098,1,0.37185928225517273,0.6281406879425049,0.0,90,61,0,0,28,86,65,0,0,28,1,1,1,0,0
e12207a6-52e4-420f-b4f5-1f282701c3b0.v2ep.pt,e12207a6-52e4-420f-b4f5-1f282701c3b0,1697722930,True,1949711,201,201,0,0,199,179,0.005527777777777777,256,3,90,22.860734939575195,26.847488403320312,17.85732078552246,0.0,454.92861328125,11.757733524070069,73.99783233581127,0,0.0,0.0,1.0,32,20,51,48,28,63,0,0,51,65,0,1,1,0,0
e14a7970-94a7-4389-88ec-d6faf68ba4a2.v2ep.pt,e14a7970-94a7-4389-88ec-d6faf68ba4a2,1697723489,True,2231567,201,201,0,0,199,179,0.005527777777777777,256,3,90,6.948910713195801,8.60560417175293,4.3046135902404785,0.0,138.2833251953125,33.927858211392795,199.2276568810809,1,0.0,1.0,0.0,30,38,61,34,16,33,37,49,41,19,0,1,1,0,0
e150fddb-1735-4a52-858e-b9164fdb28c3.v2ep.pt,e150fddb-1735-4a52-858e-b9164fdb28c3,1697723696,True,2381711,201,201,0,0,199,179,0.005527777777777777,256,3,90,9.4586763381958,11.730489730834961,4.471243858337402,0.0,188.2276611328125,87.90225333488132,142.9191129106322,1,0.0,1.0,0.0,50,72,24,7,26,74,59,0,14,32,0,1,1,0,0
e1519766-1627-4d08-940e-eb36719e31c6.v2ep.pt,e1519766-1627-4d08-940e-eb36719e31c6,1697723697,True,3420431,201,201,0,0,199,179,0.005527777777777777,256,3,90,14.447004318237305,15.761300086975098,12.737677574157715,0.0,287.4953857421875,0.9185648207183348,4.437273375433803,0,0.0,0.0,1.0,157,0,0,18,4,157,0,0,18,4,0,1,0,0,0
e1624c6d-6df0-4e59-877a-c6ebcf6393f8.v2ep.pt,e1624c6d-6df0-4e59-877a-c6ebcf6393f8,1697723954,True,2931279,201,201,0,0,199,179,0.005527777777777777,256,3,90,8.015049934387207,14.601428985595703,0.25699925422668457,0.04522613063454628,159.49949951171877,0.31341006025520507,127.61013181064072,1,0.07537688314914703,0.6482412219047546,0.2763819098472595,12,25,55,29,58,12,25,54,29,59,1,1,1,0,0
e165ebd0-1352-4a8b-a2f8-98f396357128.v2ep.pt,e165ebd0-1352-4a8b-a2f8-98f396357128,1697723957,True,2662415,201,201,0,0,199,179,0.005527777777777777,256,3,90,4.218981742858887,9.672621726989746,0.0005102417781017721,0.16080401837825775,83.95773315429688,55.207777023431085,95.09662819143915,1,0.1909547746181488,0.8090452551841736,0.0,61,19,50,49,0,36,37,57,49,0,1,0,1,0,0
e16cc6bc-0802-44e2-92b0-e4ee6ee9c413.v2ep.pt,e16cc6bc-0802-44e2-92b0-e4ee6ee9c413,1697724003,True,1978895,201,201,0,0,199,179,0.005527777777777777,256,3,90,19.769824981689453,20.449031829833984,18.9215145111084,0.0,393.41953125000003,0.3016348141261031,40.59782480385539,0,0.0,0.0,1.0,151,22,0,6,0,173,0,0,6,0,0,0,1,0,0
e16e7d2c-b3da-4417-a7f0-ac3f90bfd270.v2ep.pt,e16e7d2c-b3da-4417-a7f0-ac3f90bfd270,1697724005,True,2559375,201,201,0,0,199,179,0.005527777777777777,256,3,90,16.403039932250977,18.23878288269043,15.503501892089844,0.0,326.4204833984375,11.128372573188415,43.80672963819742,0,0.0,0.0,1.0,149,30,0,0,0,179,0,0,0,0,0,0,1,0,0
e1767aee-0177-4fc6-9c4d-4532e8e29acd.v2ep.pt,e1767aee-0177-4fc6-9c4d-4532e8e29acd,1697724214,True,1986703,201,201,0,0,199,179,0.005527777777777777,256,3,90,31.686290740966797,34.75979232788086,28.821447372436523,0.0,630.557177734375,16.008692999324264,16.008761301215966,0,0.0,0.0,1.0,160,0,0,0,19,160,0,0,0,19,0,1,0,0,0
e1776790-84e7-4919-bb63-b295e02f86a4.v2ep.pt,e1776790-84e7-4919-bb63-b295e02f86a4,1697724215,True,2627215,201,201,0,0,199,179,0.005527777777777777,256,3,90,1.831958532333374,6.541766166687012,0.0,0.5075376629829407,36.45597534179688,1.3389356433759396,2.966952213183499,0,0.5376884341239929,0.4623115658760071,0.0,136,0,0,0,43,136,0,0,0,43,1,1,0,0,0
e177799d-6108-49d9-9c6c-4e21ee52f10f.v2ep.pt,e177799d-6108-49d9-9c6c-4e21ee52f10f,1697724215,True,1904911,201,201,0,0,199,179,0.005527777777777777,256,3,90,19.007139205932617,23.683290481567383,15.804566383361816,0.0,378.2420654296875,40.97086241556481,44.9005980941533,0,0.0,0.0,1.0,36,0,25,81,37,57,0,0,81,41,0,1,1,0,0
e1799c26-6098-45b2-8809-bf539c795dce.v2ep.pt,e1799c26-6098-45b2-8809-bf539c795dce,1697724217,True,2848783,201,201,0,0,199,179,0.005527777777777777,256,3,90,7.446526527404785,11.412235260009766,3.469177007675171,0.0,148.18587646484374,129.6530277310132,134.30119002726033,1,0.0,1.0,0.0,60,0,86,18,15,60,0,82,21,16,0,1,1,0,0
e182e7dc-dad4-4578-a657-d39e3eea9a22.v2ep.pt,e182e7dc-dad4-4578-a657-d39e3eea9a22,1697724466,True,3407119,201,201,0,0,199,179,0.005527777777777777,256,3,90,11.256373405456543,12.546929359436035,9.00568675994873,0.0,224.0018310546875,68.29126392577896,75.04028312769529,1,0.0,0.5628140568733215,0.43718594312667847,127,0,52,0,0,149,0,30,0,0,0,0,1,0,0
e18809e5-fedc-46af-aee5-c93fb4aa92a3.v2ep.pt,e18809e5-fedc-46af-aee5-c93fb4aa92a3,1697724472,True,2640079,201,201,0,0,199,179,0.005527777777777777,256,3,90,17.92043113708496,22.81687355041504,13.918675422668457,0.0,356.6165771484375,7.311881431038731,15.40053295562633,0,0.0,0.0,1.0,98,0,0,33,48,98,0,0,33,48,0,1,0,0,0
e199ab40-cb32-42da-975c-c9e6402ecd32.v2ep.pt,e199ab40-cb32-42da-975c-c9e6402ecd32,1697724729,True,2576335,201,201,0,0,199,179,0.005527777777777777,256,3,90,19.922924041748047,21.142684936523438,17.192081451416016,0.0,396.4661865234375,5.247593358185776,22.617447436445204,0,0.0,0.0,1.0,150,0,0,0,29,150,0,0,0,29,0,1,0,0,0
e1a9f3e7-e2b8-4f18-b29e-7c2563f71c59.v2ep.pt,e1a9f3e7-e2b8-4f18-b29e-7c2563f71c59,1697734969,True,3020751,201,201,0,0,199,179,0.005527777777777777,256,3,90,5.7402801513671875,11.432721138000488,0.0,0.20603014528751373,114.23157958984376,92.38176460014249,115.16148367088886,1,0.286432147026062,0.713567852973938,0.0,49,46,0,23,61,30,68,0,24,57,1,1,1,0,0
e1bb5fcc-d8b3-4c39-a289-e7488ff20201.v2ep.pt,e1bb5fcc-d8b3-4c39-a289-e7488ff20201,1697735266,True,3065231,201,201,0,0,199,179,0.005527777777777777,256,3,90,10.474386215209961,13.3343505859375,5.640495300292969,0.0,208.440283203125,23.426920475740094,33.91586439921026,1,0.0,0.713567852973938,0.286432147026062,78,17,0,58,26,78,8,0,58,35,0,1,1,0,0
e20acac0-c0b6-4f0a-857a-0980b1f6b82b.v2ep.pt,e20acac0-c0b6-4f0a-857a-0980b1f6b82b,1697788001,True,2179279,201,201,0,0,199,179,0.005527777777777777,256,3,90,1.6963790655136108,5.268595218658447,0.001316659152507782,0.286432147026062,33.75794372558594,3.8579913715466825,9.168627375771676,0,0.5075376629829407,0.49246230721473694,0.0,136,0,0,43,0,107,0,29,43,0,1,0,0,0,0
e20c6b57-2d01-485b-ab8d-00d91a98d49d.v2ep.pt,e20c6b57-2d01-485b-ab8d-00d91a98d49d,1697788003,True,2142543,201,201,0,0,199,179,0.005527777777777777,256,3,90,21.381175994873047,22.39748764038086,20.37183380126953,0.0,425.48540039062505,38.49483687916514,40.52766510070102,0,0.0,0.0,1.0,132,47,0,0,0,179,0,0,0,0,0,0,1,0,0
e21590b9-13af-48b2-b4e9-df6be481e0f7.v2ep.pt,e21590b9-13af-48b2-b4e9-df6be481e0f7,1697788213,True,2225679,201,201,0,0,199,179,0.005527777777777777,256,3,90,18.371110916137695,21.751283645629883,15.209622383117676,0.0,365.585107421875,31.977374750490597,34.961907870597706,0,0.0,0.0,1.0,71,0,47,61,0,114,0,0,65,0,0,0,1,0,0
e218f7ab-6dce-4292-9440-4befc75c02b1.v2ep.pt,e218f7ab-6dce-4292-9440-4befc75c02b1,1697788216,True,2652495,201,201,0,0,199,179,0.005527777777777777,256,3,90,6.060405254364014,11.120560646057129,0.0,0.23618090152740479,120.60206298828126,12.7375241605084,17.05007828169777,1,0.2512562870979309,0.7487437129020691,0.0,94,0,15,0,70,90,0,34,0,55,1,1,1,0,0
e21e97d0-ff62-4770-b48d-0b5cd55d9159.v2ep.pt,e21e97d0-ff62-4770-b48d-0b5cd55d9159,1697788261,True,2275663,201,201,0,0,199,179,0.005527777777777777,256,3,90,9.399956703186035,16.097318649291992,3.0118892192840576,0.0,187.05913085937502,47.71672607008458,181.7345452090594,1,0.0,0.7638190984725952,0.23618090152740479,13,60,66,20,20,13,55,56,25,30,0,1,1,0,0
e22302de-ec3c-4af8-8155-3ebb53d18f17.v2ep.pt,e22302de-ec3c-4af8-8155-3ebb53d18f17,1697788467,True,1919887,201,201,0,0,199,179,0.005527777777777777,256,3,90,13.334013938903809,15.174057960510254,9.49345588684082,0.0,265.346875,98.39511778693507,200.4044711543174,1,0.0,0.22110553085803986,0.7788944840431213,11,123,45,0,0,153,0,0,0,26,0,0,1,0,0
e22b3259-e7a1-42fe-a049-814978ad46fb.v2ep.pt,e22b3259-e7a1-42fe-a049-814978ad46fb,1697788514,True,2673935,201,201,0,0,199,179,0.005527777777777777,256,3,90,4.370583534240723,5.6570940017700195,2.209019660949707,0.0,86.974609375,96.91606081273632,97.07756063566127,1,0.0,1.0,0.0,86,0,83,0,10,87,0,82,1,9,0,1,1,0,0
e2346676-c00c-4bdd-b6ea-58d4a3941045.v2ep.pt,e2346676-c00c-4bdd-b6ea-58d4a3941045,1697788724,True,3075407,201,201,0,0,199,179,0.005527777777777777,256,3,90,10.731640815734863,14.911629676818848,3.1833198070526123,0.0,213.5596435546875,0.3635573091414387,4.412343184963257,0,0.0,0.45728641748428345,0.5427135825157166,89,0,0,18,72,89,0,0,18,72,0,1,0,0,0
e234a72a-39b4-4a4e-a47a-8d35dc1c7ee2.v2ep.pt,e234a72a-39b4-4a4e-a47a-8d35dc1c7ee2,1697788724,True,2395023,201,201,0,0,199,179,0.005527777777777777,256,3,90,8.86216926574707,11.761862754821777,5.913488388061523,0.0,176.35716552734377,9.409528147798026,103.71457839556771,1,0.0,1.0,0.0,42,28,41,31,37,44,25,15,53,42,0,1,1,0,0
e238a075-89e2-4341-a2be-fa7f845b6d45.v2ep.pt,e238a075-89e2-4341-a2be-fa7f845b6d45,1697788728,True,2423055,201,201,0,0,199,179,0.005527777777777777,256,3,90,17.15448760986328,19.312652587890625,14.725053787231445,0.0,341.3742919921875,0.5058028287961243,10.947563805479838,0,0.0,0.0,1.0,115,0,0,20,44,115,0,0,20,44,0,1,0,0,0
e23ab61c-b926-4fc6-9002-cb00b6b96392.v2ep.pt,e23ab61c-b926-4fc6-9002-cb00b6b96392,1697788769,True,1685391,201,201,0,0,199,179,0.005527777777777777,256,3,90,10.750454902648926,14.782326698303223,4.052022457122803,0.0,213.9340576171875,58.962441293213814,283.6549695134482,1,0.0,0.5276381969451904,0.47236180305480957,6,81,76,7,9,29,52,51,16,31,0,1,1,0,0
e23ac4cd-8aab-434c-b1d0-acebdfd74671.v2ep.pt,e23ac4cd-8aab-434c-b1d0-acebdfd74671,1697788769,True,2925263,201,201,0,0,199,179,0.005527777777777777,256,3,90,15.379347801208496,17.14306640625,12.642677307128906,0.0,306.0490234375,12.194619744140766,26.566444248493134,0,0.0,0.0,1.0,118,0,0,24,37,118,0,0,24,37,0,1,0,0,0
e23d3a48-bf8f-4b75-aa71-60d051d36d5d.v2ep.pt,e23d3a48-bf8f-4b75-aa71-60d051d36d5d,1697788772,True,2796879,201,201,0,0,199,179,0.005527777777777777,256,3,90,8.462921142578125,16.924009323120117,0.0,0.14070351421833038,168.41212158203126,6.399217893763287,57.49718813132766,1,0.1909547746181488,0.34170854091644287,0.4673366844654083,68,12,15,10,74,58,24,27,1,69,1,1,1,0,0
e2574df8-657f-4cd5-88c8-94007fe6934b.v2ep.pt,e2574df8-657f-4cd5-88c8-94007fe6934b,1697789239,True,2364815,201,201,0,0,199,179,0.005527777777777777,256,3,90,4.366585731506348,10.943672180175781,0.0,0.3366834223270416,86.89505615234376,84.3572485518613,91.79170455774508,1,0.35175880789756775,0.6482412219047546,0.0,73,58,0,48,0,74,53,0,52,0,1,0,1,0,0
e257aa5f-4adb-497a-af06-4a5d4be54abd.v2ep.pt,e257aa5f-4adb-497a-af06-4a5d4be54abd,1697789239,True,2492751,201,201,0,0,199,179,0.005527777777777777,256,3,90,8.26313591003418,17.23996353149414,2.1173489093780518,0.0,164.4364013671875,3.8356566529607408,166.22487949087463,1,0.0,0.8341708779335022,0.1658291518688202,5,45,73,0,56,14,40,52,0,73,0,1,1,0,0
e257ea37-5a22-4dd4-86b4-af89ba1d0c4c.v2ep.pt,e257ea37-5a22-4dd4-86b4-af89ba1d0c4c,1697789239,True,1811535,201,201,0,0,199,179,0.005527777777777777,256,3,90,28.015668869018555,30.518848419189453,25.394878387451172,0.0,557.51181640625,0.9056421028086707,12.321838847621423,0,0.0,0.0,1.0,120,0,0,0,59,120,0,0,0,59,0,1,0,0,0
e26bace6-7af3-46ee-bbcf-8db40905ad75.v2ep.pt,e26bace6-7af3-46ee-bbcf-8db40905ad75,1697789538,True,2975055,201,201,0,0,199,179,0.005527777777777777,256,3,90,6.727755069732666,8.810802459716797,3.176825761795044,0.0,133.88232421875,51.01016132559469,153.49675367066416,1,0.0,1.0,0.0,69,54,39,3,14,79,52,29,6,13,0,1,1,0,0
e27031b9-77a8-4852-a928-78c2134c17ee.v2ep.pt,e27031b9-77a8-4852-a928-78c2134c17ee,1697789744,True,2914255,201,201,0,0,199,179,0.005527777777777777,256,3,90,2.1177074909210205,9.69335651397705,0.0,0.4522612988948822,42.14237670898438,105.32006900149258,110.02071447132207,1,0.4773869216442108,0.5226130485534668,0.0,75,0,70,34,0,51,0,106,22,0,1,0,1,0,0
e2785c7d-766a-4e5b-9972-6287357aaa82.v2ep.pt,e2785c7d-766a-4e5b-9972-6287357aaa82,1697789752,True,1564495,201,201,0,0,199,179,0.005527777777777777,256,3,90,12.277326583862305,15.12113094329834,8.383302688598633,0.0,244.318798828125,39.07265722256988,56.50122360693474,1,0.0,0.4974874258041382,0.5025125741958618,91,30,0,50,8,96,20,0,55,8,0,1,1,0,0
