[s1] join   /home/nvidia/percprobe/raw/b1train_agents.jsonl.xz
[s1] md5    1c985e6d6ad34e605c4ebd30cb353558  (0.8 s)
[s1] spec   {'n_az': 20, 'n_rng': 24, 'r_max_m': 60.0, 'hfov_deg': 120.0, 'r_min_m': 0.0, 'sub_r': 2, 'sub_az': 3, 'shape': [24, 20], 'dr_m': 2.5, 'daz_deg': 6.0, 'n_cells': 480}
[s1] 801500 frames  458s  shadow 0.1797  pos_sup 0.03187
[s1] 802000 frames  459s  shadow 0.1797  pos_sup 0.03188
[s1] 802500 frames  459s  shadow 0.1798  pos_sup 0.03188
[s1] 803000 frames  459s  shadow 0.1797  pos_sup 0.03188
[s1] 803500 frames  459s  shadow 0.1797  pos_sup 0.03188
[s1] 804000 frames  460s  shadow 0.1798  pos_sup 0.03189
[s1] 804500 frames  460s  shadow 0.1798  pos_sup 0.03190
[s1] 805000 frames  460s  shadow 0.1798  pos_sup 0.03190
[s1] 805500 frames  461s  shadow 0.1798  pos_sup 0.03189
[s1] 806000 frames  461s  shadow 0.1797  pos_sup 0.03189
[s1] 806500 frames  461s  shadow 0.1797  pos_sup 0.03188
[s1] 807000 frames  461s  shadow 0.1797  pos_sup 0.03189
[s1] 807500 frames  462s  shadow 0.1798  pos_sup 0.03190
[s1] 808000 frames  462s  shadow 0.1798  pos_sup 0.03190
[s1] 808500 frames  462s  shadow 0.1798  pos_sup 0.03191
[s1] 809000 frames  462s  shadow 0.1797  pos_sup 0.03190
[s1] 809500 frames  463s  shadow 0.1797  pos_sup 0.03189
[s1] 810000 frames  463s  shadow 0.1798  pos_sup 0.03190
[s1] 810500 frames  463s  shadow 0.1797  pos_sup 0.03188
[s1] 811000 frames  464s  shadow 0.1797  pos_sup 0.03189
[s1] 811500 frames  464s  shadow 0.1797  pos_sup 0.03188
[s1] 812000 frames  464s  shadow 0.1797  pos_sup 0.03188
[s1] 812500 frames  464s  shadow 0.1797  pos_sup 0.03188
[s1] 813000 frames  465s  shadow 0.1796  pos_sup 0.03187
[s1] 813500 frames  465s  shadow 0.1797  pos_sup 0.03189
[s1] 814000 frames  465s  shadow 0.1797  pos_sup 0.03189
[s1] 814500 frames  466s  shadow 0.1796  pos_sup 0.03188
[s1] 815000 frames  466s  shadow 0.1796  pos_sup 0.03186
[s1] 815500 frames  466s  shadow 0.1796  pos_sup 0.03187
[s1] 816000 frames  466s  shadow 0.1795  pos_sup 0.03186
[s1] 816500 frames  467s  shadow 0.1796  pos_sup 0.03187
[s1] 817000 frames  467s  shadow 0.1797  pos_sup 0.03190
[s1] 817500 frames  467s  shadow 0.1798  pos_sup 0.03193
[s1] 818000 frames  467s  shadow 0.1798  pos_sup 0.03192
[s1] 818500 frames  468s  shadow 0.1799  pos_sup 0.03195
[s1] 819000 frames  468s  shadow 0.1799  pos_sup 0.03195
[s1] 819500 frames  469s  shadow 0.1798  pos_sup 0.03194
[s1] 820000 frames  469s  shadow 0.1798  pos_sup 0.03194
[s1] 820500 frames  470s  shadow 0.1799  pos_sup 0.03194
[s1] 821000 frames  470s  shadow 0.1799  pos_sup 0.03194
[s1] 821500 frames  470s  shadow 0.1798  pos_sup 0.03193
[s1] 822000 frames  470s  shadow 0.1797  pos_sup 0.03191
[s1] 822500 frames  470s  shadow 0.1797  pos_sup 0.03191
[s1] 823000 frames  471s  shadow 0.1799  pos_sup 0.03194
[s1] 823500 frames  471s  shadow 0.1799  pos_sup 0.03193
[s1] 824000 frames  471s  shadow 0.1798  pos_sup 0.03192
[s1] 824500 frames  472s  shadow 0.1799  pos_sup 0.03193
[s1] 825000 frames  472s  shadow 0.1798  pos_sup 0.03192
[s1] 825500 frames  472s  shadow 0.1799  pos_sup 0.03194
[s1] 826000 frames  473s  shadow 0.1799  pos_sup 0.03194
[s1] 826500 frames  473s  shadow 0.1799  pos_sup 0.03194
[s1] 827000 frames  473s  shadow 0.1799  pos_sup 0.03194
[s1] 827500 frames  474s  shadow 0.1800  pos_sup 0.03194
[s1] 828000 frames  474s  shadow 0.1800  pos_sup 0.03195
[s1] 828500 frames  475s  shadow 0.1801  pos_sup 0.03197
[s1] 829000 frames  475s  shadow 0.1800  pos_sup 0.03196
[s1] 829500 frames  475s  shadow 0.1801  pos_sup 0.03195
[s1] 830000 frames  475s  shadow 0.1800  pos_sup 0.03195
[s1] 830500 frames  476s  shadow 0.1801  pos_sup 0.03198
[s1] 831000 frames  476s  shadow 0.1801  pos_sup 0.03197
[s1] 831500 frames  476s  shadow 0.1801  pos_sup 0.03197
[s1] 832000 frames  476s  shadow 0.1800  pos_sup 0.03195
[s1] 832500 frames  476s  shadow 0.1800  pos_sup 0.03195
[s1] 833000 frames  477s  shadow 0.1801  pos_sup 0.03196
[s1] 833500 frames  477s  shadow 0.1801  pos_sup 0.03198
[s1] 834000 frames  477s  shadow 0.1800  pos_sup 0.03196
[s1] 834500 frames  478s  shadow 0.1800  pos_sup 0.03195
[s1] 835000 frames  478s  shadow 0.1800  pos_sup 0.03195
[s1] 835500 frames  478s  shadow 0.1799  pos_sup 0.03194
[s1] 836000 frames  478s  shadow 0.1799  pos_sup 0.03193
[s1] 836500 frames  478s  shadow 0.1799  pos_sup 0.03193
[s1] 837000 frames  478s  shadow 0.1798  pos_sup 0.03192
[s1] 837500 frames  479s  shadow 0.1798  pos_sup 0.03193
[s1] 838000 frames  479s  shadow 0.1798  pos_sup 0.03193
[s1] 838500 frames  479s  shadow 0.1798  pos_sup 0.03192
[s1] 839000 frames  479s  shadow 0.1797  pos_sup 0.03191
[s1] 839500 frames  480s  shadow 0.1798  pos_sup 0.03192
[s1] 840000 frames  480s  shadow 0.1797  pos_sup 0.03189
[s1] 840500 frames  480s  shadow 0.1797  pos_sup 0.03190
[s1] 841000 frames  480s  shadow 0.1799  pos_sup 0.03193
[s1] 841500 frames  481s  shadow 0.1799  pos_sup 0.03194
[s1] 842000 frames  481s  shadow 0.1798  pos_sup 0.03192
[s1] 842500 frames  482s  shadow 0.1799  pos_sup 0.03194
[s1] 843000 frames  482s  shadow 0.1799  pos_sup 0.03194
[s1] 843500 frames  482s  shadow 0.1800  pos_sup 0.03194
[s1] 844000 frames  483s  shadow 0.1799  pos_sup 0.03194
[s1] 844500 frames  483s  shadow 0.1799  pos_sup 0.03193
[s1] 845000 frames  483s  shadow 0.1799  pos_sup 0.03192
[s1] 845500 frames  483s  shadow 0.1799  pos_sup 0.03193
[s1] 846000 frames  483s  shadow 0.1798  pos_sup 0.03192
[s1] 846500 frames  484s  shadow 0.1799  pos_sup 0.03192
[s1] 847000 frames  484s  shadow 0.1798  pos_sup 0.03192
[s1] 847500 frames  484s  shadow 0.1798  pos_sup 0.03192
[s1] 848000 frames  484s  shadow 0.1798  pos_sup 0.03191
[s1] 848500 frames  485s  shadow 0.1798  pos_sup 0.03191
[s1] 849000 frames  485s  shadow 0.1798  pos_sup 0.03191
  join_path                                  /home/nvidia/percprobe/raw/b1train_agents.jsonl.xz
  join_md5                                   1c985e6d6ad34e605c4ebd30cb353558
  spec                                       {'n_az': 20, 'n_rng': 24, 'r_max_m': 60.0, 'hfov_deg': 120.0, 'r_min_m': 0.0, 'sub_r': 2, 'sub_az': 3, 'shape': [24, 20], 'dr_m': 2.5, 'daz_deg': 6.0, 'n_cells': 480}
  record_stride                              1
  n_records_in_file                          849263
  n_records_censused                         849263
  n_clips_seen                               4427
  n_boxes_censused                           28053187
  n_frames_labelled_clear                    17955
  frac_frames_labelled_clear                 0.021141860648585892
  boxes_per_frame_mean                       33.03239043735569
  n_cells_total                              407646240
  n_cells_supervised                         334350835
  n_cells_shadowed                           73295405
  frac_cells_shadowed                        0.17980149896635866
  frac_cells_shadowed_per_frame_mean         0.1798014989663587
  frac_cells_shadowed_per_frame_median       0.11666666666666667
  frac_cells_shadowed_per_frame_p90          0.4625
  n_pos_all                                  14784455
  n_pos_supervised                           10668598
  n_pos_hidden_by_mask                       4115857
  frac_pos_hidden_by_mask                    0.2783908503898182
  base_rate_supervised                       0.03190839346939271
  base_rate_all_cells_two_state              0.036267855678001594
  all_zero_accuracy_supervised               0.9680916065306073
  suggested_pos_weight                       30.3397163338613
  cart_frames                                1698
  cart_base_rate_infield                     0.018077270031448264
  elapsed_s                                  485.11020135879517
[s1] wrote /home/nvidia/wpd_posweight_train.json
